"","crime_type","service","date","latitude","longitude","outcome_status_category","outcome_status_date","year","month","borough","census_code"
"211","bicycle-theft","Force",2016-09-01,51.564585,-0.105566,"Investigation complete; no suspect identified","2016-09",2016,"September","Islington","E09000019"
"212","bicycle-theft","Force",2016-09-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-10",2016,"September","Hackney","E09000012"
"213","bicycle-theft","Force",2016-09-01,51.570989,-0.096194,"Status update unavailable","2017-01",2016,"September","Hackney","E09000012"
"214","bicycle-theft","Force",2016-09-01,51.565846,-0.108443,"Status update unavailable","2017-01",2016,"September","Islington","E09000019"
"215","bicycle-theft","Force",2016-09-01,51.564585,-0.105566,"Investigation complete; no suspect identified","2016-10",2016,"September","Islington","E09000019"
"216","bicycle-theft","Force",2016-09-01,51.561281,-0.077152,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"217","bicycle-theft","Force",2016-09-01,51.562473,-0.142156,"Status update unavailable","2017-01",2016,"September","Camden","E09000007"
"218","bicycle-theft","Force",2016-09-01,51.561662,-0.146084,"Status update unavailable","2017-01",2016,"September","Camden","E09000007"
"219","bicycle-theft","Force",2016-09-01,51.561884,-0.076073,"Status update unavailable","2017-01",2016,"September","Hackney","E09000012"
"220","bicycle-theft","Force",2016-09-01,51.568137,-0.111133,"Status update unavailable","2017-01",2016,"September","Islington","E09000019"
"221","bicycle-theft","Force",2016-09-01,51.563458,-0.083755,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"222","bicycle-theft","Force",2016-09-01,51.561188,-0.096229,"Status update unavailable","2017-01",2016,"September","Islington","E09000019"
"223","bicycle-theft","Force",2016-09-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-10",2016,"September","Hackney","E09000012"
"224","bicycle-theft","Force",2016-09-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-10",2016,"September","Hackney","E09000012"
"225","bicycle-theft","Force",2016-09-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"226","bicycle-theft","Force",2016-09-01,51.565846,-0.108443,"Status update unavailable","2017-01",2016,"September","Islington","E09000019"
"227","bicycle-theft","Force",2016-09-01,51.569191,-0.112359,"Investigation complete; no suspect identified","2016-09",2016,"September","Islington","E09000019"
"228","bicycle-theft","Force",2016-09-01,51.560476,-0.085626,"Status update unavailable","2017-01",2016,"September","Hackney","E09000012"
"229","bicycle-theft","Force",2016-09-01,51.564585,-0.105566,"Investigation complete; no suspect identified","2016-09",2016,"September","Islington","E09000019"
"230","bicycle-theft","Force",2016-09-01,51.565579,-0.090346,"Investigation complete; no suspect identified","2016-10",2016,"September","Hackney","E09000012"
"231","bicycle-theft","Force",2016-09-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-10",2016,"September","Hackney","E09000012"
"232","bicycle-theft","Force",2016-09-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-11",2016,"September","Hackney","E09000012"
"233","bicycle-theft","Force",2016-09-01,51.563722,-0.126826,"Status update unavailable","2017-01",2016,"September","Islington","E09000019"
"234","bicycle-theft","Force",2016-09-01,51.563165,-0.135332,"Investigation complete; no suspect identified","2016-09",2016,"September","Islington","E09000019"
"235","bicycle-theft","Force",2016-09-01,51.570989,-0.096194,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"236","bicycle-theft","Force",2016-09-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"237","bicycle-theft","Force",2016-09-01,51.565584,-0.102812,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"238","bicycle-theft","Force",2016-09-01,51.563926,-0.118261,"Status update unavailable","2017-01",2016,"September","Islington","E09000019"
"239","bicycle-theft","Force",2016-09-01,51.563863,-0.153353,"Status update unavailable","2017-01",2016,"September","Camden","E09000007"
"240","bicycle-theft","Force",2016-09-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"241","bicycle-theft","Force",2016-09-01,51.567898,-0.133277,"Investigation complete; no suspect identified","2016-10",2016,"September","Islington","E09000019"
"242","bicycle-theft","Force",2016-09-01,51.566711,-0.073748,"Status update unavailable","2017-01",2016,"September","Hackney","E09000012"
"243","bicycle-theft","Force",2016-09-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-10",2016,"September","Hackney","E09000012"
"244","bicycle-theft","Force",2016-09-01,51.569026,-0.094372,"Status update unavailable","2017-01",2016,"September","Hackney","E09000012"
"245","bicycle-theft","Force",2016-09-01,51.566711,-0.073748,"Investigation complete; no suspect identified","2016-12",2016,"September","Hackney","E09000012"
"246","bicycle-theft","Force",2016-09-01,51.569191,-0.112359,"Investigation complete; no suspect identified","2016-10",2016,"September","Islington","E09000019"
"247","bicycle-theft","Force",2016-09-01,51.561338,-0.078967,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"248","bicycle-theft","Force",2016-09-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-10",2016,"September","Hackney","E09000012"
"249","bicycle-theft","Force",2016-09-01,51.572549,-0.07773,"Status update unavailable","2017-01",2016,"September","Hackney","E09000012"
"250","bicycle-theft","Force",2016-09-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"251","bicycle-theft","Force",2016-09-01,51.562426,-0.122277,"Investigation complete; no suspect identified","2016-10",2016,"September","Islington","E09000019"
"252","bicycle-theft","Force",2016-09-01,51.570738,-0.115166,"Investigation complete; no suspect identified","2016-10",2016,"September","Islington","E09000019"
"253","bicycle-theft","Force",2016-09-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-10",2016,"September","Hackney","E09000012"
"254","bicycle-theft","Force",2016-09-01,51.562441,-0.073265,"Investigation complete; no suspect identified","2016-11",2016,"September","Hackney","E09000012"
"255","bicycle-theft","Force",2016-09-01,51.561803,-0.08267,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"256","bicycle-theft","Force",2016-09-01,51.560352,-0.073642,"Status update unavailable","2017-01",2016,"September","Hackney","E09000012"
"257","bicycle-theft","Force",2016-09-01,51.563583,-0.072207,"Status update unavailable","2017-01",2016,"September","Hackney","E09000012"
"258","bicycle-theft","Force",2016-09-01,51.569605,-0.127522,"Status update unavailable","2017-01",2016,"September","Islington","E09000019"
"259","bicycle-theft","Force",2016-09-01,51.562621,-0.078249,"Investigation complete; no suspect identified","2016-10",2016,"September","Hackney","E09000012"
"260","bicycle-theft","Force",2016-09-01,51.563044,-0.142493,"Status update unavailable","2017-01",2016,"September","Camden","E09000007"
"261","bicycle-theft","Force",2016-09-01,51.565069,-0.075044,"Investigation complete; no suspect identified","2016-11",2016,"September","Hackney","E09000012"
"262","bicycle-theft","Force",2016-09-01,51.565584,-0.102812,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"263","bicycle-theft","Force",2016-09-01,51.560851,-0.099287,"Status update unavailable","2017-01",2016,"September","Islington","E09000019"
"264","bicycle-theft","Force",2016-09-01,51.572151,-0.096839,"Investigation complete; no suspect identified","2016-10",2016,"September","Hackney","E09000012"
"265","bicycle-theft","Force",2016-09-01,51.561917,-0.080847,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"266","bicycle-theft","Force",2016-09-01,51.562441,-0.073265,"Investigation complete; no suspect identified","2016-11",2016,"September","Hackney","E09000012"
"267","bicycle-theft","Force",2016-09-01,51.562158,-0.075759,"Investigation complete; no suspect identified","2016-09",2016,"September","Hackney","E09000012"
"268","bicycle-theft","Force",2016-09-01,51.570549,-0.117411,"Investigation complete; no suspect identified","2016-09",2016,"September","Islington","E09000019"
"269","bicycle-theft","Force",2016-10-01,51.564585,-0.105566,"Investigation complete; no suspect identified","2016-11",2016,"October","Islington","E09000019"
"270","bicycle-theft","Force",2016-10-01,51.575124,-0.072931,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"271","bicycle-theft","Force",2016-10-01,51.564883,-0.115697,"Investigation complete; no suspect identified","2016-11",2016,"October","Islington","E09000019"
"272","bicycle-theft","Force",2016-10-01,51.570536,-0.076704,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"273","bicycle-theft","Force",2016-10-01,51.570677,-0.095803,"Investigation complete; no suspect identified","2016-10",2016,"October","Hackney","E09000012"
"274","bicycle-theft","Force",2016-10-01,51.561179,-0.073116,"Investigation complete; no suspect identified","2017-03",2016,"October","Hackney","E09000012"
"275","bicycle-theft","Force",2016-10-01,51.572841,-0.093418,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"276","bicycle-theft","Force",2016-10-01,51.567731,-0.082247,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"277","bicycle-theft","Force",2016-10-01,51.560352,-0.073642,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"278","bicycle-theft","Force",2016-10-01,51.567552,-0.138659,"Investigation complete; no suspect identified","2016-12",2016,"October","Islington","E09000019"
"279","bicycle-theft","Force",2016-10-01,51.566711,-0.073748,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"280","bicycle-theft","Force",2016-10-01,51.566564,-0.110072,"Status update unavailable","2017-02",2016,"October","Islington","E09000019"
"281","bicycle-theft","Force",2016-10-01,51.567731,-0.082247,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"282","bicycle-theft","Force",2016-10-01,51.570677,-0.095803,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"283","bicycle-theft","Force",2016-10-01,51.566711,-0.073748,"Investigation complete; no suspect identified","2016-11",2016,"October","Hackney","E09000012"
"284","bicycle-theft","Force",2016-10-01,51.560487,-0.085207,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"285","bicycle-theft","Force",2016-10-01,51.565303,-0.130137,"Status update unavailable","2017-02",2016,"October","Islington","E09000019"
"286","bicycle-theft","Force",2016-10-01,51.560781,-0.129053,"Status update unavailable","2017-02",2016,"October","Islington","E09000019"
"287","bicycle-theft","Force",2016-10-01,51.569191,-0.112359,"Investigation complete; no suspect identified","2016-11",2016,"October","Islington","E09000019"
"288","bicycle-theft","Force",2016-10-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-11",2016,"October","Hackney","E09000012"
"289","bicycle-theft","Force",2016-10-01,51.563098,-0.13343,"Status update unavailable","2017-02",2016,"October","Islington","E09000019"
"290","bicycle-theft","Force",2016-10-01,51.560126,-0.112893,"Status update unavailable","2017-02",2016,"October","Islington","E09000019"
"291","bicycle-theft","Force",2016-10-01,51.566681,-0.138175,"Offender given conditional discharge","2016-11",2016,"October","Islington","E09000019"
"292","bicycle-theft","Force",2016-10-01,51.561179,-0.073116,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"293","bicycle-theft","Force",2016-10-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-11",2016,"October","Hackney","E09000012"
"294","bicycle-theft","Force",2016-10-01,51.565208,-0.10795,"Investigation complete; no suspect identified","2016-10",2016,"October","Islington","E09000019"
"295","bicycle-theft","Force",2016-10-01,51.564585,-0.105566,"Investigation complete; no suspect identified","2016-11",2016,"October","Islington","E09000019"
"296","bicycle-theft","Force",2016-10-01,51.573252,-0.073414,"Investigation complete; no suspect identified","2016-11",2016,"October","Hackney","E09000012"
"297","bicycle-theft","Force",2016-10-01,51.5649,-0.093375,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"298","bicycle-theft","Force",2016-10-01,51.5649,-0.093375,"Investigation complete; no suspect identified","2016-11",2016,"October","Hackney","E09000012"
"299","bicycle-theft","Force",2016-10-01,51.564032,-0.113106,"Status update unavailable","2017-02",2016,"October","Islington","E09000019"
"300","bicycle-theft","Force",2016-10-01,51.560781,-0.129053,"Status update unavailable","2017-02",2016,"October","Islington","E09000019"
"301","bicycle-theft","Force",2016-10-01,51.563429,-0.073238,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"302","bicycle-theft","Force",2016-10-01,51.561917,-0.080847,"Investigation complete; no suspect identified","2016-11",2016,"October","Hackney","E09000012"
"303","bicycle-theft","Force",2016-10-01,51.566711,-0.073748,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"304","bicycle-theft","Force",2016-10-01,51.575124,-0.072931,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"305","bicycle-theft","Force",2016-10-01,51.573252,-0.073414,"Status update unavailable","2017-02",2016,"October","Hackney","E09000012"
"306","bicycle-theft","Force",2016-10-01,51.5639,-0.105436,"Investigation complete; no suspect identified","2016-11",2016,"October","Islington","E09000019"
"307","bicycle-theft","Force",2016-10-01,51.570738,-0.115166,"Investigation complete; no suspect identified","2016-11",2016,"October","Islington","E09000019"
"308","bicycle-theft","Force",2016-10-01,51.565788,-0.131228,"Investigation complete; no suspect identified","2016-11",2016,"October","Islington","E09000019"
"309","bicycle-theft","Force",2016-10-01,51.563583,-0.072207,"Investigation complete; no suspect identified","2016-10",2016,"October","Hackney","E09000012"
